Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code,Date,USDINR,USDSGD,Price_INR,Price_SGD,Split_Adjusted_Close
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:47:26",-300.0,32.0,31.03,9600.0,-1.772994,-9709.68,-111.452994,291.0,C,2024-02-28,82.9,1.3466,2652.8,43.0912,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:50:16",300.0,31.785,31.03,-9535.5,-1.635,9537.135,0.0,-226.5,O,2024-02-28,82.9,1.3466,2634.9765,42.801681,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:53:33",-300.0,32.0,31.03,9600.0,-1.772994,-9601.635,-3.407994,291.0,C,2024-02-28,82.9,1.3466,2652.8,43.0912,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:57:49",400.0,31.59,31.03,-12636.0,-2.18,12638.18,0.0,-224.0,O,2024-02-28,82.9,1.3466,2618.811,42.539094,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:58:22",-400.0,31.8,31.03,12720.0,-2.3632944,-12719.18,-1.543294,308.0,C,2024-02-28,82.9,1.3466,2636.2200000000003,42.82188,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 11:04:16",-100.0,32.5,31.03,3250.0,-1.136434,-3179.045,69.818566,147.0,C,2024-02-28,82.9,1.3466,2694.25,43.7645,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 11:08:43",400.0,32.4,31.03,-12960.0,-2.18,12962.18,0.0,-548.0,O,2024-02-28,82.9,1.3466,2685.96,43.62984,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 11:15:08",-400.0,32.55,31.03,13020.0,-2.3659104,-12638.18,379.45409,608.0,C,2024-02-28,82.9,1.3466,2698.395,43.83183,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 11:20:58",400.0,32.3,31.03,-12920.0,-2.18,12922.18,0.0,-508.0,O;P,2024-02-28,82.9,1.3466,2677.67,43.49518,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 11:27:26",-400.0,32.5,31.03,13000.0,-2.365736,-12962.18,35.454264,588.0,C,2024-02-28,82.9,1.3466,2694.25,43.7645,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 12:21:37",400.0,33.4,31.03,-13360.0,-2.18,13362.18,0.0,-948.0,O,2024-02-28,82.9,1.3466,2768.86,44.97644,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-03-05, 11:44:22",400.0,22.8,22.255,-9120.0,-2.18,9122.18,0.0,-218.0,O,2024-03-05,82.91,1.3437,1890.348,30.63636,22.260000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-03-05, 11:51:10",-400.0,23.0,22.255,9200.0,-2.3326,-12922.18,-3724.512599,298.0,C,2024-03-05,82.91,1.3437,1906.9299999999998,30.905099999999997,22.260000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-03-05, 12:06:58",400.0,22.8,22.255,-9120.0,-2.18,9122.18,0.0,-218.0,O;P,2024-03-05,82.91,1.3437,1890.348,30.63636,22.260000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-03-05, 12:10:02",-400.0,22.501125,22.255,9000.45,-2.33085992,-13362.18,-4364.06086,98.45,C;P,2024-03-05,82.91,1.3437,1865.56827375,30.234761662499995,22.260000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-03-06, 09:35:28",400.0,23.4,22.62,-9360.0,-2.18,9362.18,0.0,-312.0,O,2024-03-06,82.82,1.3406,1937.9879999999998,31.37004,22.6200008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-03-06, 12:59:22",-400.0,23.6,22.62,9440.0,-2.33469279,-9122.18,315.485307,392.0,C;P,2024-03-06,82.82,1.3406,1954.552,31.638160000000003,22.6200008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-03-07, 09:58:23",400.0,22.4,21.8,-8960.0,-2.18,8962.18,0.0,-240.0,O,2024-03-07,82.72,1.3354,1852.9279999999999,29.912959999999995,21.799999237060547
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 09:38:20",-400.0,23.100325,23.48,9240.13,-2.33294993,-9122.18,115.61705,-151.87,C;P,2024-03-08,82.73,1.3317,1911.0898872500002,30.762702802500005,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 09:46:55",400.0,23.3,23.48,-9320.0,-2.18,9322.18,0.0,72.0,O,2024-03-08,82.73,1.3317,1927.6090000000002,31.028610000000004,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 09:47:07",-400.0,23.4,23.48,9360.0,-2.3339952,-9362.18,-4.513996,-32.0,C;P,2024-03-08,82.73,1.3317,1935.882,31.16178,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 09:53:28",100.0,23.87,23.48,-2387.0,-1.09,2388.09,0.0,-39.0,O,2024-03-08,82.73,1.3317,1974.7651,31.787679000000004,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 09:55:34",300.0,23.7976,23.48,-7139.28,-1.635,7140.915,0.0,-95.28,O;P,2024-03-08,82.73,1.3317,1968.775448,31.69126392,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-100.0,24.0,23.48,2400.0,-1.129022,-2240.545,158.325978,52.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-100.0,24.0,23.48,2400.0,-1.129022,-2240.545,158.325978,52.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-100.0,24.0,23.48,2400.0,-1.129022,-2240.545,158.325978,52.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-100.0,24.0,23.48,2400.0,-1.129022,-2240.545,158.325978,52.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-300.0,24.0,23.48,7200.0,-1.752066,-6721.635,476.612934,156.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-300.0,24.0,23.48,7200.0,-1.752066,-6721.635,476.612934,156.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-300.0,24.0,23.48,7200.0,-1.752066,-6721.635,476.612934,156.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:00:13",-300.0,24.0,23.48,7200.0,-1.752066,-6721.635,476.612934,156.0,C,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:10:38",400.0,24.0,23.48,-9600.0,-2.18,9602.18,0.0,-208.0,O,2024-03-08,82.73,1.3317,1985.52,31.960800000000003,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:14:42",-400.0,24.2,23.48,9680.0,-2.3367856,-9322.18,355.483214,288.0,C;P,2024-03-08,82.73,1.3317,2002.066,32.22714,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-08, 10:31:27",400.0,25.0,23.48,-10000.0,-2.18,10002.18,0.0,-608.0,O,2024-03-08,82.73,1.3317,2068.25,33.292500000000004,23.479999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-11, 12:06:57",-400.0,22.022,20.64,8808.8,-2.32918874,-9529.005,-722.534188,552.8,C,2024-03-11,82.75,1.3303,1822.3204999999998,29.2958666,20.639999389648438
Trades,Data,Order,Stocks,USD,MARA,"2024-03-11, 13:41:47",400.0,21.9,20.64,-8760.0,-2.18,8762.18,0.0,-504.0,O,2024-03-11,82.75,1.3303,1812.225,29.13357,20.639999389648438
Trades,Data,Order,Stocks,USD,MARA,"2024-03-14, 10:24:34",-400.0,18.16125,18.23,7264.5,-2.31572244,-9602.18,-2339.995723,-27.5,C;P,2024-03-14,82.86,1.3334,1504.8411749999998,24.21621075,18.229999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-14, 10:26:45",400.0,18.0,18.23,-7200.0,-2.18,7202.18,0.0,92.0,O,2024-03-14,82.86,1.3334,1491.48,24.001199999999997,18.229999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-03-18, 12:49:59",-400.0,19.485,19.41,7794.0,-2.32033968,-10002.18,-2210.50034,30.0,C,2024-03-18,82.89,1.3381,1615.11165,26.0728785,19.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-03-18, 12:50:46",100.0,19.4,19.41,-1940.0,-1.09,1941.09,0.0,1.0,O,2024-03-18,82.89,1.3381,1608.0659999999998,25.959139999999998,19.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-03-18, 12:52:07",300.0,19.295,19.41,-5788.5,-1.635,5790.135,0.0,34.5,O;P,2024-03-18,82.89,1.3381,1599.36255,25.818639500000003,19.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-03-18, 12:54:00",-400.0,19.085,19.41,7634.0,-2.31894448,-8762.18,-1130.498944,-130.0,C,2024-03-18,82.89,1.3381,1581.95565,25.537638500000003,19.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-03-18, 12:56:14",400.0,19.0,19.41,-7600.0,-2.18,7602.18,0.0,164.0,O,2024-03-18,82.89,1.3381,1574.91,25.4239,19.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-03-19, 09:48:53",-400.0,17.923,19.32,7169.2,-2.31489142,-7202.18,-35.294891,-558.8,C,2024-03-19,83.02,1.3419,1487.9674599999998,24.0508737,19.31999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-03-19, 09:58:15",400.0,17.8,19.32,-7120.0,-2.18,7122.18,0.0,608.0,O,2024-03-19,83.02,1.3419,1477.756,23.885820000000002,19.31999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-03-19, 10:47:44",-400.0,17.755,19.32,7102.0,-2.31430544,-7731.225,-631.539304,-626.0,C;P,2024-03-19,83.02,1.3419,1474.0201,23.8254345,19.31999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-03-20, 10:26:51",300.0,20.348333333,22.43,-6104.5,-1.635,6106.135,0.0,624.5,O;P,2024-03-20,83.22,1.3444,1693.38829997226,27.3562993328852,22.43000030517578
Trades,Data,Order,Stocks,USD,MARA,"2024-03-20, 10:31:42",-300.0,20.5,22.43,6150.0,-1.74291,-5701.635,446.62209,-579.0,C,2024-03-20,83.22,1.3444,1706.01,27.560200000000002,22.43000030517578
Trades,Data,Order,Stocks,USD,MARA,"2024-03-20, 11:40:55",300.0,20.948333333,22.43,-6284.5,-1.635,6286.135,0.0,444.5,O;P,2024-03-20,83.22,1.3444,1743.32029997226,28.162939332885202,22.43000030517578
Trades,Data,Order,Stocks,USD,MARA,"2024-03-20, 12:07:18",-300.0,21.05,22.43,6315.0,-1.7443488,-5461.635,851.620651,-414.0,C,2024-03-20,83.22,1.3444,1751.781,28.29962,22.43000030517578
Trades,Data,Order,Stocks,USD,NVDA,"2024-03-21, 12:07:37",-100.0,92.051,914.35,9205.1,-1.17207787,-4870.1796,4333.748322,61.6,C,2024-03-21,83.12,1.3403,7651.27912,123.3759553,91.39861297607422
Trades,Data,Order,Stocks,USD,MARA,"2024-03-21, 12:09:29",-400.0,21.7,21.78,8680.0,-2.3280656,-7632.18,1045.491934,-32.0,C,2024-03-21,83.12,1.3403,1803.704,29.08451,21.780000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-03-21, 13:55:17",400.0,21.6,21.78,-8640.0,-2.18,8642.18,0.0,72.0,O,2024-03-21,83.12,1.3403,1795.3920000000003,28.950480000000002,21.780000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-03-22, 11:08:25",-400.0,20.8087625,20.87,8323.505,-2.32495696,-8321.18,4.3e-05,-24.495,C;P,2024-03-22,83.54,1.3483,1738.3640192500002,28.056454478750002,20.8700008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-03-25, 15:12:39",400.0,21.1,20.95,-8440.0,-2.18,8442.18,0.0,-60.0,O,2024-03-25,83.41,1.345,1759.951,28.3795,20.950000762939453
Trades,Data,Order,Stocks,USD,MARA,"2024-03-27, 13:03:07",-400.0,22.0,22.07,8800.0,-2.329112,-8642.18,155.490888,-28.0,C,2024-03-27,83.33,1.3486,1833.26,29.6692,22.06999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-03-28, 13:40:24",400.0,23.069,22.58,-9227.6,-2.18,9229.78,0.0,-195.6,O;P,2024-03-28,83.38,1.3493,1923.4932199999998,31.127001699999997,22.579999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-03-28, 14:10:05",-400.0,23.2,22.58,9280.0,-2.3332976,-8442.18,835.486702,248.0,C,2024-03-28,83.38,1.3493,1934.416,31.303759999999997,22.579999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-04-01, 13:01:44",400.0,21.50575,21.63,-8602.3,-2.18,8604.48,0.0,49.7,O;P,2024-04-01,83.38,1.3493,1793.1494349999998,29.017708475,21.6299991607666
Trades,Data,Order,Stocks,USD,MARA,"2024-04-08, 09:54:55",400.0,18.707,17.95,-7482.8,-2.18,7484.98,0.0,-302.8,O;P,2024-04-08,83.3,1.3496,1558.2931,25.2469672,17.950000762939453
Trades,Data,Order,Stocks,USD,SPY,"2024-04-08, 13:49:13",10.0,518.7288,518.72,-5187.288,-1.09,5188.378,0.0,-0.088,O,2024-04-08,83.3,1.3496,43210.109039999996,700.0763884799999,510.6911315917969
Trades,Data,Order,Stocks,USD,AAPL,"2024-04-11, 14:14:18",60.0,173.67,175.04,-10420.2,-1.09,10421.29,0.0,82.2,O,2024-04-11,83.36,1.3532,14477.131199999998,235.01024399999997,173.98919677734375
Trades,Data,Order,Stocks,USD,AXP,"2024-04-19, 12:27:21",50.0,228.1416,231.04,-11407.08,-1.09,11408.17,0.0,144.92,O;P,2024-04-19,83.47,1.3621,19042.979352000002,310.75167336000004,227.88084411621094
Trades,Data,Order,Stocks,USD,MSFT,"2024-04-22, 12:23:11",10.0,399.0,400.96,-3990.0,-1.09,3991.09,0.0,19.6,O,2024-04-22,83.36,1.3629,33260.64,543.7971,397.19281005859375
Trades,Data,Order,Stocks,USD,MARA,"2024-04-23, 10:01:22",-400.0,19.0,19.44,7600.0,-2.318648,-9229.78,-1632.098648,-176.0,C,2024-04-23,83.33,1.3625,1583.27,25.8875,19.440000534057617
Trades,Data,Order,Stocks,USD,NU,"2024-04-24, 12:29:31",750.0,10.608,10.77,-7956.0,-4.0875,7960.0875,0.0,121.5,O,2024-04-24,83.32,1.3613,883.85856,14.4406704,10.770000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-04-29, 09:50:31",-400.0,17.7715,18.03,7108.6,-2.31436299,-8604.48,-1498.194362,-103.4,C;P,2024-04-29,83.45,1.3599,1483.031675,24.16746285,18.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-04-29, 09:59:38",400.0,18.089,18.03,-7235.6,-2.18,7237.78,0.0,-23.6,O;P,2024-04-29,83.45,1.3599,1509.52705,24.5992311,18.030000686645508
Trades,Data,Order,Stocks,USD,AMZN,"2024-04-29, 10:04:22",60.0,179.977,180.96,-10798.62,-1.09,10799.71,0.0,58.98,O,2024-04-29,83.45,1.3599,15019.080650000002,244.75072230000004,180.9600067138672
Trades,Data,Order,Stocks,USD,CMG,"2024-04-29, 13:15:17",150.0,64.0222,3209.47,-9603.33,-1.09,9604.42,0.0,25.08,O,2024-04-29,83.45,1.3599,5342.65259,87.06378978000001,64.18939971923828
Trades,Data,Order,Stocks,USD,SPY,"2024-04-30, 13:06:30",-15.0,505.475,501.98,7582.125,-1.15883023,-6684.6194,896.34677,52.425,C,2024-04-30,83.43,1.3615,42171.77925000001,688.2042125,494.2103576660156
Trades,Data,Order,Stocks,USD,MARA,"2024-04-30, 13:08:59",400.0,16.4,16.06,-6560.0,-2.18,6562.18,0.0,-136.0,O;P,2024-04-30,83.43,1.3615,1368.252,22.328599999999998,16.059999465942383
Trades,Data,Order,Stocks,USD,GPRO,"2024-05-01, 09:46:13",,1.8,1.86,4500.0,-14.11659,-9763.4,-5277.51659,-150.0,C,2024-05-01,83.43,1.3615,150.174,2.4507,1.8600000143051147
Trades,Data,Order,Stocks,USD,MARA,"2024-05-06, 10:13:41",-400.0,19.5,20.67,7800.0,-2.320392,-7484.98,312.699608,-468.0,C,2024-05-06,83.51,1.35,1628.4450000000002,26.325000000000003,20.670000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-05-08, 09:32:37",400.0,19.35,20.09,-7740.0,-2.18,7742.18,0.0,296.0,O,2024-05-08,83.5,1.3564,1615.7250000000001,26.246340000000004,20.09000015258789
Trades,Data,Order,Stocks,USD,MARA,"2024-05-20, 14:49:00",-400.0,22.5,22.32,9000.0,-2.525094,-7237.78,1759.694906,72.0,C,2024-05-20,83.3,1.3468,1874.25,30.303,22.31999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-05-22, 09:52:16",400.0,21.758,21.24,-8703.2,-2.18,8705.38,0.0,-207.2,O,2024-05-22,83.3,1.3496,1812.4414,29.364596799999998,21.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-22, 10:15:08",-400.0,22.0,21.24,8800.0,-2.5190336,-6562.18,2235.300967,304.0,C,2024-05-22,83.3,1.3496,1832.6,29.6912,21.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-22, 10:17:52",400.0,22.15725,21.24,-8862.9,-2.18,8865.08,0.0,-366.9,IM;O;P,2024-05-22,83.3,1.3496,1845.6989250000001,29.9034246,21.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-22, 11:42:36",-400.0,22.4,21.24,8960.0,-2.52388192,-7742.18,1215.296118,464.0,C,2024-05-22,83.3,1.3496,1865.9199999999998,30.231039999999997,21.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-22, 12:53:19",400.0,22.2,21.24,-8880.0,-2.18,8882.18,0.0,-384.0,O,2024-05-22,83.3,1.3496,1849.26,29.961119999999998,21.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-28, 12:58:51",-400.0,21.34,20.73,8536.0,-2.51103387,-8705.38,-171.891034,244.0,C,2024-05-28,83.18,1.3471,1775.0612,28.747114,20.729999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-05-28, 13:06:12",400.0,21.2,20.73,-8480.0,-2.18,8482.18,0.0,-188.0,O,2024-05-28,83.18,1.3471,1763.4160000000002,28.558519999999998,20.729999542236328
Trades,Data,Order,Stocks,USD,MARA,"2024-05-29, 09:41:41",-400.0,20.4105,20.24,8164.2,-2.49976759,-8865.08,-703.379768,68.2,C;IA,2024-05-29,83.38,1.3495,1701.82749,27.54396975,20.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-29, 09:43:08",400.0,20.25,20.24,-8100.0,-2.18,8102.18,0.0,-4.0,O,2024-05-29,83.38,1.3495,1688.445,27.327375,20.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-29, 09:45:35",-400.0,20.185,20.24,8074.0,-2.49703435,-8882.18,-810.677034,-22.0,C,2024-05-29,83.38,1.3495,1683.0252999999998,27.239657499999996,20.239999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-05-30, 10:43:24",400.0,20.05,20.04,-8020.0,-2.18,8022.18,0.0,-4.0,O,2024-05-30,83.28,1.3511,1669.7640000000001,27.089555,20.040000915527344
Trades,Data,Order,Stocks,USD,MARA,"2024-05-30, 11:01:37",-400.0,19.86,20.04,7944.0,-2.49309509,-8482.18,-540.673095,-72.0,C,2024-05-30,83.28,1.3511,1653.9408,26.832846,20.040000915527344
Trades,Data,Order,Stocks,USD,MARA,"2024-05-31, 10:15:05",400.0,19.75,19.52,-7900.0,-2.18,7902.18,0.0,-92.0,O,2024-05-31,83.42,1.3512,1647.545,26.6862,19.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-05-31, 13:43:48",-400.0,19.255,19.52,7702.0,-2.485762,-8102.18,-402.665762,-106.0,C;P,2024-05-31,83.42,1.3512,1606.2521,26.017356,19.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-05-31, 14:31:46",400.0,19.15,19.52,-7660.0,-2.18,7662.18,0.0,148.0,O,2024-05-31,83.42,1.3512,1597.493,25.875479999999996,19.520000457763672
Trades,Data,Order,Stocks,USD,AAPL,"2024-06-03, 15:36:09",30.0,193.5195,194.03,-5805.585,-1.09,5806.675,0.0,15.315,IA;O,2024-06-03,83.12,1.3501,16085.34084,261.27067695,193.12681579589844
Trades,Data,Order,Stocks,USD,MARA,"2024-06-04, 09:52:30",-400.0,20.01,20.52,8004.0,-2.49491321,-8022.18,-20.674913,-204.0,C,2024-06-04,83.47,1.3474,1670.2347000000002,26.961474,20.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-06-04, 09:59:39",400.0,19.85,20.52,-7940.0,-2.18,7942.18,0.0,268.0,O,2024-06-04,83.47,1.3474,1656.8795,26.74589,20.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-06-04, 12:23:43",-400.0,20.805,20.52,8322.0,-2.50454924,-7902.18,417.315451,114.0,C,2024-06-04,83.47,1.3474,1736.5933499999999,28.032656999999997,20.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-06-04, 13:35:57",400.0,20.7,20.52,-8280.0,-2.18,8282.18,0.0,-72.0,O,2024-06-04,83.47,1.3474,1727.829,27.89118,20.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-06-05, 10:22:07",-400.0,19.7105,21.07,7884.2,-2.49128303,-7662.18,219.528717,-543.8,C;IA,2024-06-05,83.43,1.3481,1644.4470150000002,26.57172505,21.06999969482422
Trades,Data,Order,Stocks,USD,NU,"2024-06-05, 12:18:21",550.0,11.5995,11.71,-6379.725,-2.9975,6382.7225,0.0,60.775,IA;O,2024-06-05,83.43,1.3481,967.7462850000002,15.637285950000003,11.710000038146973
Trades,Data,Order,Stocks,USD,MARA,"2024-06-07, 13:35:37",400.0,19.6,19.27,-7840.0,-2.18,7842.18,0.0,-132.0,O,2024-06-07,83.4,1.3446,1634.6400000000003,26.354160000000004,19.270000457763672
Trades,Data,Order,Stocks,USD,AAPL,"2024-06-21, 14:03:25",-15.0,210.21,207.49,3153.15,-1.18826085,-2605.3225,546.639239,40.8,C,2024-06-21,83.57,1.3537,17567.2497,284.561277,206.524169921875
Trades,Data,Order,Stocks,USD,MARA,"2024-06-21, 14:05:08",400.0,18.695,19.21,-7478.0,-2.18,7480.18,0.0,206.0,O,2024-06-21,83.57,1.3537,1562.34115,25.3074215,19.209999084472656
Trades,Data,Order,Stocks,USD,MARA,"2024-06-25, 10:31:01",-400.0,19.68,19.25,7872.0,-2.49091334,-7942.18,-72.670913,172.0,C,2024-06-25,83.43,1.3533,1641.9024000000002,26.632944,19.25
Trades,Data,Order,Stocks,USD,MARA,"2024-07-01, 14:15:19",-400.0,22.4,22.56,8960.0,-2.52388192,-8282.18,675.296118,-64.0,C,2024-07-01,83.44,1.3557,1869.0559999999998,30.367679999999996,22.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-07-02, 09:33:16",-400.0,22.6,22.12,9040.0,-2.52630608,-7842.18,1195.293694,192.0,C,2024-07-02,83.46,1.3579,1886.196,30.688540000000003,22.1200008392334
Trades,Data,Order,Stocks,USD,TSLA,"2024-07-02, 13:55:23",-60.0,227.025,231.26,13621.5,-1.51361509,-11939.0188,1680.967584,-254.1,C,2024-07-02,83.46,1.3579,18947.5065,308.27724750000004,231.25999450683594
Trades,Data,Order,Stocks,USD,AAPL,"2024-07-02, 13:59:12",45.0,219.745,220.27,-9888.525,-1.09,9889.615,0.0,23.625,O,2024-07-02,83.46,1.3579,18339.917699999998,298.39173550000004,219.2446746826172
Trades,Data,Order,Stocks,USD,MARA,"2024-07-02, 14:03:34",400.0,22.135,22.12,-8854.0,-2.18,8856.18,0.0,-6.0,O,2024-07-02,83.46,1.3579,1847.3871,30.057116500000003,22.1200008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-07-02, 14:22:18",-400.0,22.25125,22.12,8900.5,-2.52207895,-7480.18,1417.797921,52.5,C;P,2024-07-02,83.46,1.3579,1857.0893249999997,30.214972375000002,22.1200008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-07-03, 10:58:43",600.0,20.9195,20.98,-12551.7,-3.27,12554.97,0.0,36.3,IA;O;P,2024-07-03,83.51,1.3565,1746.987445,28.37730175,20.979999542236328
Trades,Data,Order,Stocks,USD,TSLA,"2024-07-10, 10:01:09",100.0,260.0,263.26,-26000.0,-1.09,26001.09,0.0,326.0,O,2024-07-10,83.51,1.3492,21712.600000000002,350.792,263.260009765625
Trades,Data,Order,Stocks,USD,MARA,"2024-07-15, 09:30:01",-600.0,21.91,24.58,13146.0,-3.77691409,-13041.17,101.053086,-1602.0,C,2024-07-15,83.59,1.3423,1831.4569000000001,29.409793,24.579999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-07-22, 10:04:39",400.0,24.005,23.95,-9602.0,-2.18,9604.18,0.0,-22.0,O,2024-07-22,83.66,1.3453,2008.2582999999997,32.2939265,23.950000762939453
Trades,Data,Order,Stocks,USD,NU,"2024-07-22, 10:09:03",500.0,12.745,12.99,-6372.5,-2.725,6375.225,0.0,122.5,O,2024-07-22,83.66,1.3453,1066.2467,17.1458485,12.989999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-07-22, 13:49:05",-400.0,24.5,23.95,9800.0,-2.5493356,-8369.98,1427.470664,220.0,C,2024-07-22,83.66,1.3453,2049.67,32.959849999999996,23.950000762939453
Trades,Data,Order,Stocks,USD,MARA,"2024-07-23, 10:45:23",400.0,23.05,21.65,-9220.0,-2.18,9222.18,0.0,-560.0,O,2024-07-23,83.71,1.3458,1929.5155,31.020690000000002,21.649999618530273
Trades,Data,Order,Stocks,USD,GOOGL,"2024-07-24, 11:58:52",60.0,172.66,172.63,-10359.6,-1.09,10360.69,0.0,-1.8,O,2024-07-24,83.71,1.3438,14453.368599999998,232.020508,171.7978057861328
Trades,Data,Order,Stocks,USD,GOOGL,"2024-07-31, 11:39:32",-60.0,171.3205,171.54,10279.23,-1.412337624,-10360.69,-82.872338,-13.17,C;IA,2024-07-31,83.69,1.3383,14337.812645,229.27822515000003,170.71304321289062
Trades,Data,Order,Stocks,USD,GOOG,"2024-07-31, 11:40:22",70.0,172.85,173.15,-12099.5,-1.09,12100.59,0.0,21.0,O;P,2024-07-31,83.69,1.3383,14465.816499999999,231.325155,172.32272338867188
Trades,Data,Order,Stocks,USD,SPY,"2024-08-01, 14:51:57",-15.0,540.1,543.01,8101.5,-1.33820575,-6581.4124,1518.749394,-43.65,C,2024-08-01,83.74,1.3381,45227.974,722.7078100000001,536.3298950195312
